,index,brand,content,engagement,has_spend,id,impact,share_token,timestamp,type,urls,channel_type,channel,caption,comment_count,filter_name,hashtags,image_url,like_count,link,links,post_id,Text,in our,in our,in our,in our,link in,Main_topic
754,5554,Vogue,"{'links': ['modern.post', 'rebecca.rajadnya'], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/18277159_1837999923191742_8429488847343058944_n.mp4', 'post_id': '1505523456756717426_198154074', 'hashtags': 'metgala', 'caption': '#metgala co-chair @katyperry stepped in to our Instagram booth in a @maisonmargiela look by John Galliano. \nDirector @gvsgvs \nProducer @kelmcgee23 \nDP @toddbanhazl \nDigital Art Installation @silasveta \nMultimedia Producer @paulina_zakh \nSteadicam @yoshisteadiop \n1st AC @rebecca.rajadnya \nCamera Red Weapon 8KS35 @reddigitalcinema \nCamera Lenses @abelcine \nInstallation DJ @evahthaevah \nEditors @alvarocdc, @instaroth, @modern.post \nMusic @maiahmanser', 'comment_count': 812, 'like_count': 61769, 'link': 'https://www.instagram.com/p/BTksZt5AJdy/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/c0.90.720.720/18251747_805415606275462_3848009613081313280_n.jpg'}",62581,,MTM3MzI2LTEyMDE5NzNfaW5zdGFncmFtIHZpZF8w,0.8503629292716971,BedsBmg_Ttqn-8ijwz12IaHl_2GzzhrRU6QuwqKAFeE,2017-05-02 02:33:23,instagram vid,,video,instagram,"#metgala co-chair @katyperry stepped in to our Instagram booth in a @maisonmargiela look by John Galliano. 
Director @gvsgvs 
Producer @kelmcgee23 
DP @toddbanhazl 
Digital Art Installation @silasveta 
Multimedia Producer @paulina_zakh 
Steadicam @yoshisteadiop 
1st AC @rebecca.rajadnya 
Camera Red Weapon 8KS35 @reddigitalcinema 
Camera Lenses @abelcine 
Installation DJ @evahthaevah 
Editors @alvarocdc, @instaroth, @modern.post 
Music @maiahmanser",812.0,Normal,metgala,https://scontent.cdninstagram.com/t51.2885-15/s640x640/e15/c0.90.720.720/18251747_805415606275462_3848009613081313280_n.jpg,61769.0,https://www.instagram.com/p/BTksZt5AJdy/,"['modern.post', 'rebecca.rajadnya']",1505523456756717426_198154074," video #metgala co-chair @katyperry stepped in to our Instagram booth in a @maisonmargiela look by John Galliano. 
Director @gvsgvs 
Producer @kelmcgee23 
DP @toddbanhazl 
Digital Art Installation @silasveta 
Multimedia Producer @paulina_zakh 
Steadicam @yoshisteadiop 
1st AC @rebecca.rajadnya 
Camera Red Weapon 8KS35 @reddigitalcinema 
Camera Lenses @abelcine 
Installation DJ @evahthaevah 
Editors @alvarocdc, @instaroth, @modern.post 
Music @maiahmanser",0.050211311065349484,0.05043686463152568,0.0505171914566825,0.7983022919240946,0.050532340922347804,3
755,5558,Vogue,"{'links': [], 'post_id': '1505511360518383969_198154074', 'hashtags': 'MetGala', 'caption': ""Fashion's finest (as well as international overachievers in fields as far flung as business, Broadway, and basketball, among many others, and along with what AndrÃ© Leon Talley calls the odd âsupernova personalityâ) mingled for cocktails inside the @metmuseum before entering the Temple of Dendur for dinner and a performance by @KatyPerry. Go inside the #MetGala in the link in our bio. Photographed by @taylorjewell."", 'comment_count': 622, 'like_count': 184049, 'link': 'https://www.instagram.com/p/BTkppsZA2lh/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c105.0.869.869/18161695_717554781786386_8357488049952653312_n.jpg'}",184671,,MTM3MzI2LTEzNjczNzI2X2luc3RhZ3JhbSBwaWNfMA,2.509180585687177,qxI5fA8aOpGWAjuA-yu_9COKc8QtPrW059MBdLA4z0s,2017-05-02 02:09:21,instagram pic,,photo,instagram,"Fashion's finest (as well as international overachievers in fields as far flung as business, Broadway, and basketball, among many others, and along with what AndrÃ© Leon Talley calls the odd âsupernova personalityâ) mingled for cocktails inside the @metmuseum before entering the Temple of Dendur for dinner and a performance by @KatyPerry. Go inside the #MetGala in the link in our bio. Photographed by @taylorjewell.",622.0,Normal,MetGala,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c105.0.869.869/18161695_717554781786386_8357488049952653312_n.jpg,184049.0,https://www.instagram.com/p/BTkppsZA2lh/,[],1505511360518383969_198154074," photo Fashion's finest (as well as international overachievers in fields as far flung as business, Broadway, and basketball, among many others, and along with what AndrÃ© Leon Talley calls the odd âsupernova personalityâ) mingled for cocktails inside the @metmuseum before entering the Temple of Dendur for dinner and a performance by @KatyPerry. Go inside the #MetGala in the link in our bio. Photographed by @taylorjewell.",0.02294209484364595,0.36119985344090144,0.5703399163056616,0.02262698213469628,0.022891153275094934,2
756,5559,Vogue,"{'links': [], 'post_id': '1505508960797567171_198154074', 'hashtags': '', 'caption': ""For the @metmuseum Great Hallâs rose-covered central piece, arguably Raul Ãvila's masterpiece this evening, the designer drew inspiration from the appliquÃ© violets of one of Rei Kawakuboâs Fall 2007 looks. âFor me,â Ãvila continues, speaking of the entire project, âthe best part was researching Kawakuboâs oeuvre and getting to know her as a designer. I truly admire her, and it was an incredible amount of material to draw from.â Tap the link in our bio to learn more. Photographed by @coreytenold."", 'comment_count': 81, 'like_count': 49570, 'link': 'https://www.instagram.com/p/BTkpGxegajD/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/18161583_422147131474591_834416312007524352_n.jpg'}",49651,,MTM3MzI2LTEzNjczNzI3X2luc3RhZ3JhbSBwaWNfMA,0.6746337549680661,p6KaTdJrJAc1GCqmNIjZfCOKc8QtPrW059MBdLA4z0s,2017-05-02 02:04:35,instagram pic,,photo,instagram,"For the @metmuseum Great Hallâs rose-covered central piece, arguably Raul Ãvila's masterpiece this evening, the designer drew inspiration from the appliquÃ© violets of one of Rei Kawakuboâs Fall 2007 looks. âFor me,â Ãvila continues, speaking of the entire project, âthe best part was researching Kawakuboâs oeuvre and getting to know her as a designer. I truly admire her, and it was an incredible amount of material to draw from.â Tap the link in our bio to learn more. Photographed by @coreytenold.",81.0,Normal,,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/18161583_422147131474591_834416312007524352_n.jpg,49570.0,https://www.instagram.com/p/BTkpGxegajD/,[],1505508960797567171_198154074," photo For the @metmuseum Great Hallâs rose-covered central piece, arguably Raul Ãvila's masterpiece this evening, the designer drew inspiration from the appliquÃ© violets of one of Rei Kawakuboâs Fall 2007 looks. âFor me,â Ãvila continues, speaking of the entire project, âthe best part was researching Kawakuboâs oeuvre and getting to know her as a designer. I truly admire her, and it was an incredible amount of material to draw from.â Tap the link in our bio to learn more. Photographed by @coreytenold.",0.509983541226147,0.4388575058476822,0.0172034168228065,0.016892695873898033,0.017062840229466403,0
757,5562,Vogue,"{'links': [], 'post_id': '1505493875614265709_198154074', 'hashtags': 'MetGala', 'caption': ""#MetGala co-chair @KatyPerry ascends the grand staircase inside the @metmuseum. Tap the link in our bio for more from tonight's epic red carpet. Photographed by @kevintachman."", 'comment_count': 133, 'like_count': 67396, 'link': 'https://www.instagram.com/p/BTklrQTg7Ft/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/18161110_844348582408090_3302522060382666752_n.jpg'}",67529,,MTM3MzI2LTEzNjczNzI4X2luc3RhZ3JhbSBwaWNfMA,0.917565482246346,-6Wa6WURwVYFGN6K9m79eCOKc8QtPrW059MBdLA4z0s,2017-05-02 01:34:37,instagram pic,,photo,instagram,#MetGala co-chair @KatyPerry ascends the grand staircase inside the @metmuseum. Tap the link in our bio for more from tonight's epic red carpet. Photographed by @kevintachman.,133.0,Normal,MetGala,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/18161110_844348582408090_3302522060382666752_n.jpg,67396.0,https://www.instagram.com/p/BTklrQTg7Ft/,[],1505493875614265709_198154074, photo #MetGala co-chair @KatyPerry ascends the grand staircase inside the @metmuseum. Tap the link in our bio for more from tonight's epic red carpet. Photographed by @kevintachman.,0.8364962878272213,0.040906317889588026,0.041351952138791885,0.04036208300571001,0.04088335913868883,0
758,5563,Vogue,"{'links': [], 'post_id': '1505492537396289376_198154074', 'hashtags': 'MetGala', 'caption': ""@badgalriri's #MetGala look was a full-on fashion fantasy. Celebrating the @metcostumeinstitute's exhibition âRei Kawakubo/Comme des GarÃ§ons: Art of the In-Between,â the singer wore a @CommedesGarcons look, straight off the Fall 2016 runway, that was an architectural wonder. Details in the link in our bio. Photographed by @danrobertsstudio."", 'comment_count': 1001, 'like_count': 134367, 'link': 'https://www.instagram.com/p/BTklXx_gd9g/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/18162088_1668962803399080_4814382563260891136_n.jpg'}",135368,,MTM3MzI2LTEzNjczNzI5X2luc3RhZ3JhbSBwaWNfMA,1.839260654426853,ZSn_lBOYaOy_nK8AEgjrXCOKc8QtPrW059MBdLA4z0s,2017-05-02 01:31:57,instagram pic,,photo,instagram,"@badgalriri's #MetGala look was a full-on fashion fantasy. Celebrating the @metcostumeinstitute's exhibition âRei Kawakubo/Comme des GarÃ§ons: Art of the In-Between,â the singer wore a @CommedesGarcons look, straight off the Fall 2016 runway, that was an architectural wonder. Details in the link in our bio. Photographed by @danrobertsstudio.",1001.0,Normal,MetGala,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/18162088_1668962803399080_4814382563260891136_n.jpg,134367.0,https://www.instagram.com/p/BTklXx_gd9g/,[],1505492537396289376_198154074," photo @badgalriri's #MetGala look was a full-on fashion fantasy. Celebrating the @metcostumeinstitute's exhibition âRei Kawakubo/Comme des GarÃ§ons: Art of the In-Between,â the singer wore a @CommedesGarcons look, straight off the Fall 2016 runway, that was an architectural wonder. Details in the link in our bio. Photographed by @danrobertsstudio.",0.9082746651229507,0.022846779582725223,0.022956899684762135,0.02304466980850466,0.022876985801057383,0
759,5583,Vogue,"{'links': [], 'video_url': 'https://scontent.cdninstagram.com/t50.2886-16/18276763_1717326645226796_1102221666240430080_n.mp4', 'post_id': '1505432651006236191_198154074', 'hashtags': 'MetKawakubo', 'caption': 'Here is your exclusive first look at the #MetKawakubo exhibition at the @metcostumeinstitute, which opens to the public May 4. Tap the link in our bio to read more, including an interview with Andrew Bolton, the curator in charge of the Costume Institute. Video by @danilolauria', 'comment_count': 448, 'like_count': 43986, 'link': 'https://www.instagram.com/p/BTkXwUcgFYf/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/c236.0.607.607/18162201_1331322263584078_1473704726385131520_n.jpg'}",44434,,MTM3MzI2LTEyMDE5NzRfaW5zdGFncmFtIHZpZF8w,0.627368150036495,HEeThJuzD_EvbrWkL8320KHl_2GzzhrRU6QuwqKAFeE,2017-05-01 23:32:58,instagram vid,,video,instagram,"Here is your exclusive first look at the #MetKawakubo exhibition at the @metcostumeinstitute, which opens to the public May 4. Tap the link in our bio to read more, including an interview with Andrew Bolton, the curator in charge of the Costume Institute. Video by @danilolauria",448.0,Normal,MetKawakubo,https://scontent.cdninstagram.com/t51.2885-15/s480x480/e15/c236.0.607.607/18162201_1331322263584078_1473704726385131520_n.jpg,43986.0,https://www.instagram.com/p/BTkXwUcgFYf/,[],1505432651006236191_198154074," video Here is your exclusive first look at the #MetKawakubo exhibition at the @metcostumeinstitute, which opens to the public May 4. Tap the link in our bio to read more, including an interview with Andrew Bolton, the curator in charge of the Costume Institute. Video by @danilolauria",0.3629909418158466,0.3948149578751067,0.025575794631724734,0.19098761939102687,0.025630686286295168,1
760,5604,Vogue,"{'links': [], 'post_id': '1505192034162598347_198154074', 'hashtags': 'MetGala MetKawakubo', 'caption': ""Ahead of tonight's #MetGala celebrating the opening of the @metcostumeinstitute's #MetKawakubo exhibition, go backstage a @commedesgarcons show with @ilkerakyl, who has been assisting hairstylist extraordinaire @juliendys since 2006 and has been working with the brand since their Spring 2008 season. Tap the link in our bio for his exclusive photo diary."", 'comment_count': 142, 'like_count': 37344, 'link': 'https://www.instagram.com/p/BTjhC4jAmHL/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c179.0.722.722/18161022_411937269186578_7398799195697577984_n.jpg'}",37486,,MTM3MzI2LTEzNjczNzMwX2luc3RhZ3JhbSBwaWNfMA,0.5293568754380661,ED9hsMQ4LdagMwUHUMaZ1yOKc8QtPrW059MBdLA4z0s,2017-05-01 15:34:54,instagram pic,,photo,instagram,"Ahead of tonight's #MetGala celebrating the opening of the @metcostumeinstitute's #MetKawakubo exhibition, go backstage a @commedesgarcons show with @ilkerakyl, who has been assisting hairstylist extraordinaire @juliendys since 2006 and has been working with the brand since their Spring 2008 season. Tap the link in our bio for his exclusive photo diary.",142.0,Normal,MetGala MetKawakubo,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c179.0.722.722/18161022_411937269186578_7398799195697577984_n.jpg,37344.0,https://www.instagram.com/p/BTjhC4jAmHL/,[],1505192034162598347_198154074," photo Ahead of tonight's #MetGala celebrating the opening of the @metcostumeinstitute's #MetKawakubo exhibition, go backstage a @commedesgarcons show with @ilkerakyl, who has been assisting hairstylist extraordinaire @juliendys since 2006 and has been working with the brand since their Spring 2008 season. Tap the link in our bio for his exclusive photo diary.",0.0226979608054077,0.02288937781388835,0.023024718212548555,0.022330503013060842,0.9090574401550945,4
761,5614,Vogue,"{'links': [], 'post_id': '1504774094300729672_198154074', 'hashtags': 'LastSaturdayinApril', 'caption': 'For this year\'s #LastSaturdayinApril party, Vogue Creative Digital Director Sally Singer hosted an all-out spring bash at 6BC Botanical Garden, an Alphabet City community garden in New York City. Guests decked out in their finest interpretations of the theme, ""Midsummer Nightâs Anime,"" and mingled amid glowing flowers. Tap the link in our bio to see more. Photographed by @mehdilacoste_.', 'comment_count': 258, 'like_count': 64051, 'link': 'https://www.instagram.com/p/BTiCBDuAVFI/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/18162007_140110029862400_1964252882794446848_n.jpg'}",64309,,MTM3MzI2LTEzNjY0OTA0X2luc3RhZ3JhbSBwaWNfMA,0.9080477082736501,P5ceea6c5IsSPMumc4heByOKc8QtPrW059MBdLA4z0s,2017-05-01 01:44:32,instagram pic,,photo,instagram,"For this year's #LastSaturdayinApril party, Vogue Creative Digital Director Sally Singer hosted an all-out spring bash at 6BC Botanical Garden, an Alphabet City community garden in New York City. Guests decked out in their finest interpretations of the theme, ""Midsummer Nightâs Anime,"" and mingled amid glowing flowers. Tap the link in our bio to see more. Photographed by @mehdilacoste_.",258.0,Normal,LastSaturdayinApril,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/18162007_140110029862400_1964252882794446848_n.jpg,64051.0,https://www.instagram.com/p/BTiCBDuAVFI/,[],1504774094300729672_198154074," photo For this year's #LastSaturdayinApril party, Vogue Creative Digital Director Sally Singer hosted an all-out spring bash at 6BC Botanical Garden, an Alphabet City community garden in New York City. Guests decked out in their finest interpretations of the theme, ""Midsummer Nightâs Anime,"" and mingled amid glowing flowers. Tap the link in our bio to see more. Photographed by @mehdilacoste_.",0.3350457670312564,0.025605783050915227,0.5885739640151,0.025112993726012157,0.0256614921767163,2
762,5615,Vogue,"{'links': [], 'post_id': '1504773901094317557_198154074', 'hashtags': 'LastSaturdayinApril MetGala', 'caption': ""Hungry to see more photos from inside last night's #LastSaturdayinApril bash? Tap the link in our bio to go inside the pre-party for the #MetGala. Photographed by @mehdilacoste_."", 'comment_count': 176, 'like_count': 89369, 'link': 'https://www.instagram.com/p/BTiB-PyAW31/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/18160345_1887340341538448_8016259744463323136_n.jpg'}",89545,,MTM3MzI2LTEzNjY0OTA1X2luc3RhZ3JhbSBwaWNfMA,1.2643779104072461,U_OdKzLbhIdAMVxLnI-5lSOKc8QtPrW059MBdLA4z0s,2017-05-01 01:44:09,instagram pic,,photo,instagram,Hungry to see more photos from inside last night's #LastSaturdayinApril bash? Tap the link in our bio to go inside the pre-party for the #MetGala. Photographed by @mehdilacoste_.,176.0,Normal,LastSaturdayinApril MetGala,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c0.135.1080.1080/18160345_1887340341538448_8016259744463323136_n.jpg,89369.0,https://www.instagram.com/p/BTiB-PyAW31/,[],1504773901094317557_198154074, photo Hungry to see more photos from inside last night's #LastSaturdayinApril bash? Tap the link in our bio to go inside the pre-party for the #MetGala. Photographed by @mehdilacoste_.,0.05193935962271249,0.05120262481710903,0.7948126821531865,0.050582436100537254,0.05146289730645481,2
763,5631,Vogue,"{'links': [], 'post_id': '1504488484721730758_198154074', 'hashtags': 'LastSaturdayinApril MetGala', 'caption': 'The #LastSaturdayinApril is Vogueâs special way of gearing up for the party of the year, also known as the #MetGala. This year the dress code called for Midsummer Nightâs Anime. @RubyAldridge took part in the fun with a crisp @Jacquemus blouse replete with gravity-defying cropped bubble sleeves and a @simonerocha_ patchwork skirt. The real kicker, though, had to be her @goldengoosedeluxebrand stitched cowboy boots in impossibly high-shine red patent leather. Tap the link in our bio to see more from the party. Photographed by @danrobertsstudio.', 'comment_count': 191, 'like_count': 56637, 'link': 'https://www.instagram.com/p/BThBE5EgSTG/', 'filter_name': 'Normal', 'image_url': 'https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/18161299_1768246576794547_8510414062788542464_n.jpg'}",56828,,MTM3MzI2LTEzNjQ5OTU4X2luc3RhZ3JhbSBwaWNfMA,0.7781530036539721,k9OoqRm82prRThyFmlnImSOKc8QtPrW059MBdLA4z0s,2017-04-30 16:17:05,instagram pic,,photo,instagram,"The #LastSaturdayinApril is Vogueâs special way of gearing up for the party of the year, also known as the #MetGala. This year the dress code called for Midsummer Nightâs Anime. @RubyAldridge took part in the fun with a crisp @Jacquemus blouse replete with gravity-defying cropped bubble sleeves and a @simonerocha_ patchwork skirt. The real kicker, though, had to be her @goldengoosedeluxebrand stitched cowboy boots in impossibly high-shine red patent leather. Tap the link in our bio to see more from the party. Photographed by @danrobertsstudio.",191.0,Normal,LastSaturdayinApril MetGala,https://scontent.cdninstagram.com/t51.2885-15/s640x640/sh0.08/e35/c180.0.720.720/18161299_1768246576794547_8510414062788542464_n.jpg,56637.0,https://www.instagram.com/p/BThBE5EgSTG/,[],1504488484721730758_198154074," photo The #LastSaturdayinApril is Vogueâs special way of gearing up for the party of the year, also known as the #MetGala. This year the dress code called for Midsummer Nightâs Anime. @RubyAldridge took part in the fun with a crisp @Jacquemus blouse replete with gravity-defying cropped bubble sleeves and a @simonerocha_ patchwork skirt. The real kicker, though, had to be her @goldengoosedeluxebrand stitched cowboy boots in impossibly high-shine red patent leather. Tap the link in our bio to see more from the party. Photographed by @danrobertsstudio.",0.9490016481222296,0.012781145742070222,0.012753447841214774,0.012708289921891115,0.012755468372594196,0
